line,total_obs,zscore_anomaly_count,iforest_v3_anomaly_count,avg_iforest_v3_score,zscore_anomaly_rate,iforest_v3_anomaly_rate
KADIKOY-UNALAN MAH.,9468,123,66,0.4455729220611375,0.012991128010139416,0.00697084917617237
SULTANIYE-DUDULLU IMES,6622,76,46,0.43972177898773146,0.01147689519782543,0.00694654183026276
SAHIL MAH./KAVAKLI-GUZELYURT METROBUS,289,0,2,0.47236652446089233,0.0,0.006920415224913495
TARABYAUSTU - KABATAS,7267,28,50,0.4434808199458799,0.0038530342644832807,0.0068804183294344295
BASAKSEHIR METROKENT – EMINONU,3636,31,25,0.4455981145779284,0.008525852585258526,0.006875687568756876
YENIBOSNA METRO-ARNAVUTKOY,14562,152,100,0.44368703151111893,0.010438126630957285,0.006867188572998215
LEVENT BASIN SITESI- 4. LEVENT,4379,61,30,0.4438740818513377,0.013930121032199132,0.006850879196163508
BARBAROS-E.KADIKOY,6139,15,42,0.4497154616136293,0.0024433946896888744,0.0068415051311288486
CEBECI PERONLAR - SISLI,7765,27,53,0.4458059924946953,0.0034771410173857053,0.006825499034127496
YESILPINAR - SISLI,10649,92,72,0.44165903866197775,0.008639308855291577,0.006761198234576016
CEBECI MAHALLESI - EMINONU,9976,51,67,0.45507086208811154,0.005112269446672013,0.006716118684843625
CEBECI MAHALLESI-BOGAZKOY-ENSAR MAHALLESI,6112,84,41,0.44374754903355607,0.0137434554973822,0.0067081151832460734
VEYSEL KARANI-METRO-CEVIZLI,7014,80,47,0.44050412912318215,0.01140575990875392,0.006700883946392929
YENIDOGAN PERONLAR/ ADIL MAH. - CEVIZLI,3599,44,24,0.44427382019926354,0.012225618227285358,0.0066685190330647405
CEVATPASA - BEYAZIT,8883,89,59,0.43800021144337753,0.010019137678712146,0.006641900258921535
CIRCIR METRO/YILDIZTABYA - TAKSIM,9046,112,60,0.43839639551510506,0.012381162944948043,0.006632765863365023
KADIKOY-RASATHANE-ANADOLU HISARI,9203,12,61,0.45161538575178056,0.0013039226339237205,0.006628273389112246
GAZIOSMANPASA - EMINONU,6652,6,44,0.4464759409647055,9.019843656043296E-4,0.00661455201443175
OTOGAR - TAKSIM,2430,20,16,0.44652872046789543,0.00823045267489712,0.006584362139917695
FERIKOY-YENIKAPI,1984,18,13,0.4465412311833903,0.009072580645161291,0.00655241935483871
DUMLUPINAR-USKUDAR,9356,100,61,0.4374932529987132,0.010688328345446772,0.006519880290722531
KARADENIZ MAH. EMINONU,9451,102,61,0.4392193363509126,0.010792508729235002,0.006454343455718972
YENIBOSNA (KUYUMCUKENT) - YENIKAPI,6987,17,45,0.4440708774148389,0.0024330900243309003,0.006440532417346501
KAYABASI KIPTAS - TEKSTILKENT METRO,2189,17,14,0.4420075666047765,0.0077661032434901784,0.006395614435815441
KOC UNV. RUMELIFENER KAMPUSU - TAKSIM,1731,8,11,0.4610818369721732,0.00462160600808781,0.006354708261120739
AVCILAR-SOGUTLUCESME,6768,96,43,0.5234396560154766,0.014184397163120567,0.006353427895981087
FINDIKLI MAH.- BOSTANCI,1419,13,9,0.4555229815183847,0.009161381254404511,0.006342494714587738
I.U AVCILAR KAMPUSU - SEHIR HASTANESI,1899,15,12,0.4438133587642841,0.007898894154818325,0.00631911532385466
KARTAL METRO-TOPSELVI MAHALLESI/GULSUYU METRO,8395,71,53,0.4408869048472314,0.008457415128052412,0.00631328171530673
KURFALI-KARTAL METRO-CEVIZLI,3654,34,23,0.45368969689010485,0.009304871373836891,0.006294471811713191
KOCAMUSTAFAPASA - EMINONU,6216,41,39,0.4412949516507966,0.006595881595881596,0.006274131274131274
TOKI AYAZMA-AYMA KOOP.-YENIKAPI,8787,50,55,0.4523427105510607,0.005690224194833276,0.006259246614316604
BASAKSEHIR METROKENT-KARTALTEPE,2881,22,18,0.44373820743545583,0.0076362374175633465,0.006247830614370011
SULTANBYLI-ORMAN CAD.-UMRANIYE,7529,90,47,0.44051810866732016,0.011953778722273874,0.006242528888298579
VEYSEL KARANI-SAMANDIRA-KADIKOY,7758,71,48,0.4412539388675742,0.009151843258571797,0.006187161639597835
YESILPINAR - YENIKAPI,9375,89,58,0.4410066726604203,0.009493333333333333,0.006186666666666667
SEYRANTEPE - TOPKAPI,8900,43,55,0.4513889589114049,0.004831460674157303,0.006179775280898876
BASIBUYUK-SUREYYAPASA HTS.-MALTEPE,9551,110,59,0.43369551780601706,0.011517118626321852,0.006177363626845357
KAZLICESME - EDIRNEKAPI,2107,16,13,0.4530140520349457,0.007593735168485999,0.006169909824394874
ORTAKOY-KABATAS - YENIKAPI,6006,76,37,0.44201816057001864,0.012654012654012654,0.006160506160506161
KADIKOY-EMINONU,9581,49,59,0.4473094482898591,0.005114288696378248,0.006158021083394217
TASOLUK PERONLARI-KAYASEHIR-SEFAKOY-KARTALTEPE,6378,81,39,0.44108116764398936,0.012699905926622766,0.0061147695202257765
ISTINYE DEREICI - FERAHEVLER - KABATAS,7245,16,44,0.43940105707685256,0.0022084195997239477,0.006073153899240856
AYDINLI BAHCELER - KARTAL,3297,44,20,0.4476493458907387,0.013345465574764938,0.006066120715802244
YESILKOY - TAKSIM,6939,13,42,0.4443213439890464,0.0018734687995388384,0.0060527453523562475
SULTANMURAT-KADIKOY,6944,71,42,0.43971737364561314,0.010224654377880185,0.006048387096774193
ATESTUGLA - KIRAZLI - BEYAZIT,1491,14,9,0.4581768647707592,0.009389671361502348,0.006036217303822937
KAGITHANE-CELIKTEPE-SISLI,6980,76,42,0.438715198481533,0.010888252148997135,0.006017191977077364
MESCIDI SELAM - BESIKTAS,7148,4,43,0.4470191707400745,5.595970900951316E-4,0.006015668718522663
CUMHURIYET MAHALLESI-MECIDIYEKOY,8334,86,50,0.4406037024474584,0.010319174466042717,0.005999520038396928
BESIKTAS-Z.KUYU-ULUS-BESIKTAS,5501,66,33,0.4336003359008532,0.011997818578440284,0.005998909289220142
KSS HASTANESI-ATAKENT MAH.-HALKALI ISTASYONU,6338,63,38,0.4433273627563722,0.009940044177974124,0.005995582202587567
BASAKSEHIR METROKENT - BAKIRKOY,9569,29,57,0.4488751578389344,0.0030306197094785246,0.0059567352910439965
CEBECI MAHALLESI-MECIDIYEKOY,10127,133,60,0.43820145372248054,0.013133208255159476,0.005924755603831342
GUVERCINTEPE/FENERTEPE-EMINONU,2882,24,17,0.4454165095165699,0.008327550312283136,0.005898681471200555
ATAKENT MAHALLESI- BAKIRKOY,6446,63,38,0.44135268652240256,0.009773502947564381,0.00589512876202296
ESENKENT BAHCESEHIR - MECIDIYEKOY,5792,51,34,0.44354155311864174,0.00880524861878453,0.005870165745856353
KADIKOY - FIKIRTEPE - BATI ATASEHIR,6991,5,41,0.4452962590439948,7.152052639107423E-4,0.005864683164068087
KADIKOY-KAVACIK-YENICAMI,8698,76,51,0.44371755676878427,0.008737640836974018,0.00586341687744309
YESILTEPE-CEKMEKOY-KARTAL,6508,86,38,0.4401618673745976,0.013214505224339274,0.005838967424708051
TASOLUK-FENERTEPE-METROKENT,11512,92,67,0.4411480638681149,0.007991660875608061,0.005820013898540653
CARSI-TEPEKOY-KADIYORAN,2238,10,13,0.4720117721826085,0.004468275245755138,0.00580875781948168
GUNESTEPE-TAKSIM,6731,7,39,0.446447320101524,0.0010399643440796315,0.005794087059872233
USKUDAR-BULGURLU MAHALLESI,6905,83,40,0.4407025753714408,0.012020275162925417,0.005792903692976104
POLIGON MAHALLESI-4.LEVENT-Z.KUYU METROBUS,1565,19,9,0.4469888647253908,0.012140575079872205,0.005750798722044728
BAHCEKOY-4.LEVENT METRO,4888,61,28,0.4394546901347782,0.012479541734860884,0.0057283142389525366
YUNUS EMRE MAHALLESI-YENIKAPI,11194,115,64,0.43843486429316625,0.010273360728961943,0.005717348579596212
KOCASINAN – ZEYTINBURNU METRO,1929,22,11,0.44767396288739236,0.011404872991187144,0.005702436495593572
YALIKOY-CATALCA,5968,57,34,0.4524330391482966,0.009550938337801608,0.005697050938337802
GIYIMKENT / FATIH MAHALLESI - KUYUMCUKENT,12642,127,72,0.43663546523018437,0.010045878816642937,0.005695301376364499
TOKATKOY-BEYKOZ-UMRANIYE.DEV.HST,7399,16,42,0.44602437555673063,0.002162454385727801,0.005676442762535478
KIPTAS VADITEPE/ISPARTAKULE-BAKIRKOY,5672,72,32,0.4427241879217349,0.012693935119887164,0.005641748942172073
YESILPINAR - VEZNECILER,7803,72,44,0.44348833120120695,0.00922722029988466,0.005638856849929514
HALKALI MARMARAY - SEHIR HASTANESI,7492,74,42,0.43888793978226504,0.009877202349172451,0.005605979711692472
PENDIK-KARTAL-KADIKOY,3929,44,22,0.4462954290324784,0.0111987783150929,0.00559938915754645
BESIKTAS ULUS-ZINCIRLIKUYU-BESIKTAS,5211,62,29,0.4347423632113464,0.011897908270965266,0.00556515064287085
USKUDAR-ATAKENT,1798,15,10,0.44866459149268934,0.008342602892102336,0.0055617352614015575
SEHIR HASTANESI - YENIBOSNA METRO,6164,63,34,0.43685870339752864,0.010220635950681376,0.0055158987670343934
UGURMUMCU-ESENKENT METRO,2181,20,12,0.4469208151796689,0.009170105456212746,0.005502063273727648
YENISEHIR-MARMARA UNI.-KARTAL METRO/CEVIZLI PERONLAR,12605,123,69,0.43725183778663923,0.009758032526775089,0.005474018246727489
AYAZAGAKOYU-DAVUTPASA-YTU KAMPUSU,7129,5,39,0.4417861697540402,7.013606396409033E-4,0.005470612989199046
SIRINTEPE - KABATAS,7174,10,39,0.44139737624421815,0.0013939224979091162,0.005436297741845553
ISTINYE DEREICI-TAKSIM,6441,47,35,0.4392484245448699,0.007297003570874088,0.005433938829374321
DELIKLIKAYA-BAHCESEHIR-MAHMUTBEY METRO,5710,64,31,0.4423184394613544,0.011208406304728547,0.005429071803852889
EDIRNEKAPI - TAKSIM,6661,18,36,0.4434921515077133,0.0027022969524095482,0.0054045939048190965
KADIKOY-KAYISDAGI MAHALLESI,7231,14,39,0.44419751382439854,0.001936108422071636,0.0053934448900567
BEYLIKDUZU - AVCILAR,1305,21,7,0.571228741862712,0.016091954022988506,0.0053639846743295016
CAKMAK - KARTAL CEZAEVI - KADIKOY,5231,57,28,0.4413104649642278,0.010896578092142993,0.005352705027719365
BOSTANCI-ADALAR,4886,39,26,0.46203461115247685,0.007981989357347523,0.005321326238231682
KULAKSIZ - TAKSIM,6958,14,37,0.4423843948865332,0.002012072434607646,0.0053176200057487785
KADIKOY-VALI EVLERI,2079,23,11,0.4517391533040936,0.011063011063011063,0.005291005291005291
EVREN MAHALLESI-YENIMAHALLE METRO-GUNESLI (RING),10209,84,54,0.4414639470896496,0.008228034087569792,0.005289450484866294
CEZAEVI-OTOGAR,5108,44,27,0.4599146880681506,0.008613938919342208,0.0052858261550509005
SAHINTEPE-OLIMPIYATKOY METRO,13302,108,70,0.4402359285367692,0.008119079837618403,0.005262366561419336
NISANTASI UNIVERITESI - MASLAK,1332,0,7,0.44726226319496104,0.0,0.005255255255255256
YENIKAPI SAHIL-YENIKAPI MARMARAY,952,0,5,0.47166315788025936,0.0,0.005252100840336135
GOKTURK-EMINONU,9349,78,49,0.440856650944319,0.008343138303561879,0.005241202267622206
HALIC,17385,129,91,0.4517478569423079,0.007420189818809319,0.005234397469082543
KOCAMUSTAFAPASA - BEYAZIT,6116,13,32,0.4411648881824046,0.0021255722694571615,0.005232177894048398
AYAZAGA KOYU-ISTINYE-SARIYER,8484,78,44,0.4366371485808835,0.009193776520509194,0.005186232909005186
YUNUS EMRE MAHALLESI - BEYAZIT,10146,96,52,0.43875760486132437,0.009461856889414548,0.005125172481766214
ATAKOY - TAKSIM,7047,67,36,0.44040246209637907,0.00950759188307081,0.005108556832694764
SARIYER-FSM MAH.,5106,69,26,0.43501521929205184,0.013513513513513514,0.0050920485703094395
KAVACIK-KOZYATAGI METRO,2165,22,11,0.4460897718794588,0.010161662817551964,0.005080831408775982
KADIKOY-KONAKLAR MAH.,1588,16,8,0.4560527780627423,0.010075566750629723,0.005037783375314861
BAHCEKOY-TAKSIM,6757,40,34,0.4393592866914044,0.005919786887672044,0.005031818854521237
HILAL KONUTLARI-PENDIK METRO/YHT,5963,53,30,0.4389739691566688,0.008888143551903404,0.005031024652020795
MEVLANA MAH.-KAYISDAGI-KADIKOY,6569,70,33,0.4416654525579483,0.010656112041406606,0.005023595676663115
POLIGON MAH.RESITPASA-KARANFILDERE- KABATAS,6575,84,33,0.4355849657072087,0.012775665399239544,0.0050190114068441065
CIRCIR METRO/IMAR - SISLI,9182,87,46,0.436626709220349,0.009475059899803965,0.005009801786103245
CEVATPASA MAHALLESI - MECIDIYEKOY,9417,102,47,0.4376204762793133,0.01083147499203568,0.00499097377083997
KAVACIK-POYRAZKOY,5816,56,29,0.44006607124148645,0.009628610729023384,0.0049862448418156805
RUMELI HISARUSTU - KABATAS,6259,30,31,0.4373046784513526,0.004793097938967887,0.004952867870266816
EMNIYETTEPE- HAMIDIYE MAH. - BESIKTAS,8133,83,40,0.4334236184839731,0.010205336284273945,0.004918234353866961
SEYRANTEPE-GULTEPE-PERPA,6723,68,33,0.4387664294075878,0.010114532202885617,0.0049085229808121375
SARIYER - KOCATAS,5504,71,27,0.44085645851166394,0.012899709302325582,0.0049055232558139535
BOGAZKOY-BAHCESEHIR-YENIKAPI,11013,71,54,0.4494533075165826,0.006446926359756651,0.00490329610460365
YENIBOSNA (KUYUMCUKENT) - EMINONU,6528,61,32,0.4418557867162556,0.009344362745098039,0.004901960784313725
YENIBOSNA METRO-KUYUMCUKENT,3717,16,18,0.44442683377025294,0.004304546677428033,0.004842615012106538
ISTINYE DEREICI - KABATAS,6022,36,29,0.4375642804276953,0.005978080371969445,0.004815675855197609
EMINONU -KULAKSIZ,6444,22,31,0.44009545788385435,0.003414028553693358,0.004810676598386096
BEZIRGANBAHCE TOKI-SEFAKOY METROBUS,1040,13,5,0.4511623793475472,0.0125,0.004807692307692308
USKUDAR-TUFAN MAHALLESI,6524,61,31,0.43990496276688706,0.00935009196811772,0.004751686082158185
GUZELTEPE - EMINONU,6740,63,32,0.44087655818189436,0.009347181008902077,0.004747774480712166
YENIDOGAN - MECIDIYEKOY,12321,91,58,0.4425066183606683,0.007385764142520899,0.004707410112815519
KARAKOY-BOSTANCI,1275,9,6,0.4894551587497074,0.007058823529411765,0.004705882352941176
SULTANBEYLI DEV.HST-PENDIK METRO/YHT,5950,58,28,0.4426327130188387,0.009747899159663866,0.004705882352941176
MEHMET AKIF MAHALLESI - ZEYTINBURNU METRO,8341,99,39,0.43880528147800646,0.01186908044598969,0.00467569835751109
ATAKENT MAHALLESI- TAKSIM,6870,65,32,0.4432680211889396,0.009461426491994178,0.004657933042212519
HALKALI ISTASYON - EMINONU,11603,19,54,0.45932398676408365,0.0016375075411531501,0.004653968801172111
BAGCILAR D.HST-CINCINDERE CAD-MECIDIYEKOY,1940,9,9,0.4475598729935078,0.004639175257731959,0.004639175257731959
KAYABASI KIPTAS-KAYASEHIR-EMINONU,14054,111,65,0.44444346777179283,0.007898107300412694,0.004625017788529956
TASOLUK - TEKSTILKENT METRO,1520,8,7,0.44314180308267326,0.005263157894736842,0.004605263157894736
ISTINYE DEREICI - SISLI,6972,13,32,0.44093606965299215,0.0018646012621916237,0.004589787722317842
LEVAZIM MAHALLESI-SISLI,1099,6,5,0.4591222206499308,0.00545950864422202,0.004549590536851683
HASKOY - TAKSIM - MECIDIYEKOY,6817,42,31,0.44359043284638733,0.006161067918439196,0.004547454892181312
ENSAR MAHALLESI-IMRAHOR KOYU-CEBECI MAHALLESI,11197,95,50,0.43964739177202883,0.008484415468429044,0.00446548182548897
USTBOSTANCI-TAKSIM,7179,45,32,0.4364614985416046,0.0062682824905975765,0.004457445326647165
ATESTUGLA DEMIRKAPI MH.- BEYAZIT,7188,7,32,0.44988446771957374,9.738452977184196E-4,0.004451864218141347
GOKTURK KOYU-4. LEVENT METRO,8347,77,37,0.43847508045645106,0.00922487121121361,0.0044327303222714744
KEMERBURGAZ - CIFTALAN KOYU,453,1,2,0.4599915415208739,0.002207505518763797,0.004415011037527594
GULTEPE - SISLI,7043,32,31,0.4371075603193981,0.004543518387050973,0.00440153343745563
KARAKOY-Y.KADIKOY,6396,11,28,0.44891141572375853,0.0017198248905565979,0.004377736085053158
ESKIHISAR-TOPCULAR,15444,123,67,0.47733857242339345,0.007964257964257964,0.004338254338254338
BINEVLER - EMINONU,7609,11,33,0.4449123055467504,0.0014456564594559074,0.004336969378367722
TEPEOREN-KARTAL METRO,7152,64,31,0.43732599989964044,0.008948545861297539,0.004334451901565996
BAHCEKENT-BAHCESEHIR-ISPARTAKULE-HALKALI ISTASYONU,6001,51,26,0.4411674673898745,0.0084985835694051,0.004332611231461423
USKUDAR-FINDIKLI MAHALLESI,6934,5,30,0.44120906258514075,7.210845111047015E-4,0.004326507066628208
YENIBOSNA (KUYUMCUKENT) - BAKIRKOY,6475,6,28,0.4447070784165252,9.266409266409266E-4,0.004324324324324324
BESIKTAS-ADALAR,2313,14,10,0.4572289964952176,0.0060527453523562475,0.00432338953739732
SULTANBEYLI DEV.HST/ YENIDOGAN-MECIDIYEKOY,1620,0,7,0.4427437045582036,0.0,0.004320987654320987
BASAKSEHIR 4-5.ETAPLAR-METROKENT (RING),697,3,3,0.4416048577864296,0.00430416068866571,0.00430416068866571
RUMELIHISARUSTU-TAKSIM,6598,13,28,0.43914626871016976,0.001970294028493483,0.004243710215216732
KAYABASI KIPTAS-TAKSIM,6668,55,28,0.4452762767362388,0.008248350329934014,0.004199160167966407
BUYUKCEKMECE-BAKIRKOY,7422,65,31,0.4372631607804016,0.008757747237941255,0.004176771759633522
BASAKSEHIR METROKENT - SEHIR HASTANESI,3594,30,15,0.44370504187526544,0.008347245409015025,0.004173622704507512
IHLAS MARMARA EVLERI - AVCILAR METROBUS,1920,20,8,0.4607850553553524,0.010416666666666666,0.004166666666666667
FENERTEPE PERONLAR/BASAKSEHIR-AVCILAR,4083,32,17,0.44403377645219605,0.007837374479549351,0.004163605192260593
YENIBOSNA METRO-YESILKOY-AKVARYUM,2905,22,12,0.4406269282191659,0.007573149741824441,0.004130808950086058
ZINCIRLIKUYU-UZUNCAYIR,727,1,3,0.5138669336175764,0.001375515818431912,0.0041265474552957355
KAVACIK-DERESEKI-HALAYIKDERE-A.FENERI,6317,62,26,0.4368643202356091,0.009814785499445939,0.004115877790090232
TURK ALMAN UNV.-KAVACIK/KUCUKSU,9008,61,37,0.4400248906211474,0.006771758436944938,0.004107460035523979
KAVACIK-ANADOLU KAVAGI,6603,60,27,0.43728726785986627,0.009086778736937756,0.00408905043162199
YESILPINAR MAH.EMINONU,6203,46,25,0.4400113398358054,0.007415766564565533,0.004030307915524746
ESENEVLER-USKUDAR,1987,20,8,0.45137187731545075,0.010065425264217413,0.004026170105686965
ESENYURT -  KIPTAS 4.ETAP - 5.ETAP - AVCILAR METROBUS,5481,47,22,0.44459731694697213,0.008575077540594781,0.0040138660828316
RUMELI HISARUSTU - SISLI,6231,37,25,0.43759260282585194,0.005938051677098379,0.0040121970791205264
GULBAG - EMINONU,5741,11,23,0.44525841452418796,0.0019160425013063926,0.00400627068454973
YENIMAHALLE METRO-ZEYTINBURNU,3530,17,14,0.4446137221994217,0.004815864022662889,0.00396600566572238
ZEYTINBURNU-EMINONU,6311,42,25,0.44228406486122607,0.006655046743780701,0.0039613373474885125
AKFIRAT-KARTAL,8165,15,32,0.45575445177803076,0.001837109614206981,0.0039191671769748925
GULENSU MAHALLESI - HUZUREVI METRO,5890,59,23,0.4409657620478756,0.010016977928692699,0.0039049235993208827
FERHATPASA–UMRANIYEMETRO-CAMLICACAMII,6162,40,24,0.4415613892462725,0.006491398896462187,0.0038948393378773127
SARIYER-BESIKTAS,7969,78,31,0.43704461090363855,0.009787928221859706,0.0038900740368929604
GIYIMKENT - T.REIS - EMINONU,11914,98,46,0.44055239844386923,0.008225616921269096,0.003861003861003861
BASAKSEHIR 4.ETAP - EMINONU,11226,78,43,0.4424218095556217,0.00694815606627472,0.0038303937288437554
K.S.SULEYMANEGT.ARS.HST- UCYUZLU METRO,7837,41,30,0.4433880976086029,0.0052315937220875335,0.0038279954064055124
SANBIR 3 - TUYAP,784,13,3,0.4518447433911448,0.016581632653061226,0.003826530612244898
EMNIYETTEPE - EMINONU,6314,6,24,0.44550259075623516,9.502692429521698E-4,0.003801076971808679
DRAMAN - BEYAZIT,5280,48,20,0.4368496659945308,0.00909090909090909,0.003787878787878788
EMINONU KATIPCELEBI-ADALAR,1585,5,6,0.46596134646047643,0.0031545741324921135,0.0037854889589905363
UMR.DEVLET HST.-C.BASI-KAVACIK,10923,63,41,0.4392120569054289,0.005767646251029937,0.003753547560194086
USKUDAR-ORTAKOY,1881,18,7,0.49526508959052246,0.009569377990430622,0.003721424774056353
CARSI-AKCAKOCA-ITFAIYE,1613,13,6,0.4818953484640868,0.008059516429014259,0.0037197768133911966
KIPTAS 4. ETAP- 5. ETAP-ESENYURT DEV.HAST.,271,0,1,0.46838606951305534,0.0,0.0036900369003690036
DEGIRMENDERE-KAVACIK,7099,59,26,0.43707077537645134,0.008311029722496126,0.003662487674320327
SADABAT EVL.-TALATPASA  - TAKSIM,1374,11,5,0.446492220643076,0.008005822416302766,0.00363901018922853
TOPKAPI - BESIKTAS,6901,53,25,0.4431976357758639,0.007680046370091291,0.0036226633821185334
CAVUSPASA-ZEYTINBURNU METRO,1670,10,6,0.4436747289766363,0.005988023952095809,0.003592814371257485
KIRAC - I.U.AVCILAR KAMPUSU,12319,92,44,0.43729643849582933,0.007468138647617501,0.0035717184836431526
KAPTANPASA - DOLAPDERE - TAKSIM,1969,11,7,0.4412815819320828,0.00558659217877095,0.0035551041137633316
KEMERBURGAZ-ARNAVUTKOY,7878,70,28,0.44226096403463655,0.008885503935008886,0.003554201574003554
TEPEOREN-TUZLA,8235,39,29,0.4491902194922056,0.004735883424408015,0.0035215543412264725
USKUDAR-YENI MAHALLE,12806,77,45,0.4399358432726243,0.006012806496954553,0.0035139778228955175
HALKALI-ISTANBUL HAVALIMANI,8395,56,29,0.45255007275412784,0.006670637284097677,0.0034544371649791543
ZEYTINBURNU - BEYAZIT,6084,43,21,0.44069934716383424,0.007067718606180145,0.0034516765285996054
CAGLAYAN - EMINONU,6664,21,23,0.4452256261769122,0.0031512605042016808,0.0034513805522208884
BAGCILAR DEV.HST./CINCINDERE CAD.-MECIDIYEKOY,4068,39,14,0.44137251510980957,0.009587020648967551,0.00344149459193707
EYUP UCSEHITLER-TAKSIM,1454,7,5,0.4474331290085176,0.004814305364511692,0.0034387895460797797
SIRINTEPE-SISLI,6613,26,22,0.4409362333319207,0.003931649780734916,0.003326780583698775
SARIYER - KABATAS,6673,23,22,0.4413096818771314,0.0034467256106698635,0.0032968679754233478
SADABAT EVLERI- SISLI,611,0,2,0.4473368905621634,0.0,0.0032733224222585926
G.O.PASA FIZIK TED.HST-KOCATEPE METRO,9955,71,32,0.4417840369747929,0.007132094424912104,0.0032144650929181316
GUNESLI-MECIDIYEKOY,11647,12,37,0.45160560985959997,0.0010303082338799692,0.003176783721129905
KARTAL-GULENSU MAH,1899,15,6,0.45451275136133223,0.007898894154818325,0.00315955766192733
KIPTAS VADITEPE-OLIMPIYATKOY METRO,6687,38,21,0.44106368735483886,0.005682667863017796,0.0031404217137729925
PENDIK YHT-SABIHAGOKCEN HAVALIMANI,4463,30,14,0.4421486581923548,0.0067219359175442524,0.003136903428187318
GURPINAR- TUYAP METROBUS,962,8,3,0.4729537746133762,0.008316008316008316,0.0031185031185031187
YENIBOSNA METRO-KAZLICESME,7071,45,22,0.4392747640252587,0.006364022061943148,0.003111299674727761
INKILAP MAH.-KADIKOY,6773,12,21,0.44015168224648005,0.0017717407352724052,0.003100546286726709
VEZNECILER - SISLI,6183,4,19,0.44547480808374224,6.469351447517387E-4,0.0030729419375707585
CEBECI MAHALLESI - VEZNECILER,7167,35,22,0.43951560473580553,0.004883493790986466,0.0030696246686200642
CIKSALIN-TAKSIM,6588,49,20,0.4414427850465113,0.007437765634486946,0.0030358227079538553
TEPEUSTU-AKSARAY,6936,21,21,0.44418006092656825,0.003027681660899654,0.003027681660899654
FATIH SULTAN MEHMET- SISLI,6662,23,20,0.4379256526558217,0.003452416691684179,0.003002101471029721
UGURMUMCU-KARTAL-YAKACIK,6100,17,18,0.45312746570744883,0.0027868852459016396,0.0029508196721311475
OYAK KENT-AKSARAY,1365,4,4,0.4497525459566251,0.0029304029304029304,0.0029304029304029304
KARTAL-MECIDIYEKOY-SISLI,6494,46,19,0.44353259702848025,0.0070834616569140745,0.0029257776408992916
KURFALI-ESENKENT METRO,1713,10,5,0.4547017005394105,0.005837711617046118,0.002918855808523059
HACIOSMAN METRO-KOCTAS,5858,58,17,0.4369391012204374,0.009900990099009901,0.002902014339364971
EDIRNEKAPI - BESIKTAS,8278,9,24,0.44386758511200713,0.001087219135056777,0.002899251026818072
GUZELTEPE-USKUDAR,4830,41,14,0.4425524480531893,0.008488612836438923,0.002898550724637681
TUZLA EMLAK KONUTLARI - SULTANBEYLI,2077,18,6,0.4520065874586604,0.008666345690900338,0.002888781896966779
EMNIYETTEPE -TAKSIM,6629,0,19,0.4460173335315891,0.0,0.00286619399607784
KAYASEHIR-MECIDIYEKOY,3863,24,11,0.43829608792841107,0.006212787988609888,0.0028475278281128655
FLORYA-TAKSIM,2123,12,6,0.44866523320604385,0.005652378709373528,0.002826189354686764
EMIRGAN - 4.LEVEND METRO,5346,40,15,0.4366921804093101,0.0074822297044519264,0.0028058361391694723
KAVAKPINAR-KARTAL METRO,10732,66,30,0.43703658158523856,0.006149832277301528,0.002795378307864331
USKUDAR-BOGAZ,2863,8,8,0.46035204507756916,0.0027942717429269995,0.0027942717429269995
AYAZAGA KOYU-KAGITHANE-YENIKAPI,6608,27,18,0.4436006597010772,0.004085956416464891,0.002723970944309927
SOGUTLUCESME - ZEYTINBURNU METRO,7742,51,21,0.4389163893911114,0.006587445104624128,0.0027124773960217
PENDIK YHT-SABIHA GOKCEN HAVALIMANI,6004,39,16,0.44513448504821607,0.006495669553630913,0.002664890073284477
KOCAMUSTAFAPASA - BALAT,6119,36,16,0.44214130458276496,0.005883314267037098,0.0026148063409053767
YENIDOGAN-TOPKAPI KALEICI,7293,7,19,0.44202310432988073,9.598244892362539E-4,0.0026052378993555465
ISTANBUL HAVALIMANI - MAHMUTBEY METRO,5761,31,15,0.4621374201697228,0.005381010241277556,0.0026037146328762367
CEVATPASA - TAKSIM,8483,44,22,0.4409000100525345,0.005186844276788872,0.002593422138394436
KADIKOY-MARMARA EGT.ARS.HAST-KURTKOY,11790,54,30,0.44246361939289275,0.004580152671755725,0.002544529262086514
OLIMPIYATKOY METRO - SEHIR HASTANESI,3181,25,8,0.44801981377021466,0.00785916378497328,0.002514932411191449
TAKSIM - DIKILITAS,1204,5,3,0.44330047191725896,0.004152823920265781,0.0024916943521594683
ZEYTINBURNU-KAZLICESME,6425,22,16,0.444225425811208,0.003424124513618677,0.002490272373540856
SAHINTEPESI - YENIBOSNA METRO,7293,26,18,0.44418856840583176,0.0035650623885918,0.0024681201151789387
ORNEKTEPE -TAKSIM,6539,29,16,0.44096240621813376,0.004434928888209206,0.0024468573176326656
BEYOGLU-TAKSIM,4141,21,10,0.4719200984774981,0.005071238831200193,0.002414875633904854
USKUDAR-SOGUKSU MAHALLESI,7130,44,17,0.4369611063360118,0.0061711079943899015,0.002384291725105189
EMINONU-OKMEYDANI,5922,38,14,0.44166907255714616,0.006416751097602162,0.002364066193853428
YENIDOGAN-USKUDAR,423,0,1,0.44858389139202154,0.0,0.002364066193853428
IHLAS MARMARA EVLERI-ZEYTINBURNU METRO,6428,30,15,0.442760326472928,0.004667081518357187,0.0023335407591785935
